metric,objective,cost_aware,config,network,category,value
EDP,edp,False,w/o Layer Fusion,mobilenet_v3_small_b8_seq1,cnn,2.4385243444908295e-08
EDP,edp,False,w/o Layer Fusion,replknet31b_b1_seq1,cnn,6.324403800867263e-07
EDP,edp,False,w/o Layer Fusion,replknet31b_b8_seq1,cnn,2.8380903169469086e-05
EDP x Cost,edp,True,Full Fengshui,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.043035198871965843
EDP x Cost,edp,True,Full Fengshui,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,2.0905754224634694
EDP x Cost,edp,True,Full Fengshui,llama3.1_8b_decode_kv1024_b1_seq1,decode,3.011339051666872e-06
EDP x Cost,edp,True,Full Fengshui,llama3.1_8b_decode_kv1024_b8_seq1,decode,0.00040280480488407827
EDP x Cost,edp,True,Full Fengshui,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.8467367130071645
EDP x Cost,edp,True,Full Fengshui,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,32.648317713704735
EDP x Cost,edp,True,Full Fengshui,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.8035747951273957e-05
EDP x Cost,edp,True,Full Fengshui,llama3.1_70b_decode_kv1024_b8_seq1,decode,0.002668261938854471
EDP x Cost,edp,True,Full Fengshui,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,0.0032508224224930384
EDP x Cost,edp,True,Full Fengshui,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.22602017203007094
EDP x Cost,edp,True,Full Fengshui,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,0.00015912889711021684
EDP x Cost,edp,True,Full Fengshui,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,0.0018649257399288024
EDP x Cost,edp,True,Full Fengshui,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.022726817248327084
EDP x Cost,edp,True,Full Fengshui,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,1.9441646612615504
EDP x Cost,edp,True,Full Fengshui,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,3.828444601457546e-05
EDP x Cost,edp,True,Full Fengshui,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,0.02545504428227942
EDP x Cost,edp,True,Full Fengshui,mobilenet_v3_small_b1_seq1,cnn,2.8277814054349168e-08
EDP x Cost,edp,True,Full Fengshui,mobilenet_v3_small_b8_seq1,cnn,1.6761658753700515e-06
EDP x Cost,edp,True,Full Fengshui,replknet31b_b1_seq1,cnn,4.0966924941205564e-05
EDP x Cost,edp,True,Full Fengshui,replknet31b_b8_seq1,cnn,0.0018822026293742672
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,2.4932384484175723
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,165.4252282322763
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_8b_decode_kv1024_b1_seq1,decode,0.15966138196905635
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_8b_decode_kv1024_b8_seq1,decode,0.40424018039240445
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,46.686037934938824
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,2274.6124158332905
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.5063011965332653
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_70b_decode_kv1024_b8_seq1,decode,4.902640521793839
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,0.13454109856774993
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,12.308849822690219
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,0.01004790641173945
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,0.13721329215578887
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.8985659755187162
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,114.36640167049592
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,0.14870268501782982
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,1.5234562549133492
EDP x Cost,edp,True,w/o Heterogeneous Memory,mobilenet_v3_small_b1_seq1,cnn,2.535254227181211e-06
EDP x Cost,edp,True,w/o Heterogeneous Memory,mobilenet_v3_small_b8_seq1,cnn,0.00013394425295686944
EDP x Cost,edp,True,w/o Heterogeneous Memory,replknet31b_b1_seq1,cnn,0.00645223351974068
EDP x Cost,edp,True,w/o Heterogeneous Memory,replknet31b_b8_seq1,cnn,0.3095559005098025
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.04498886287451925
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,2.593855004274836
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_8b_decode_kv1024_b1_seq1,decode,3.011339051666872e-06
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_8b_decode_kv1024_b8_seq1,decode,0.00045858774208952583
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.9413882168689435
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,46.20359930160012
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.8035747951273957e-05
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_70b_decode_kv1024_b8_seq1,decode,0.0034167761237638237
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,0.0032508224224930384
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.2782457361865855
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,0.00015912889711021684
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,0.0018649257399288024
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.022731128533771388
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,1.9441646612615504
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,3.828444601457546e-05
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,0.02545504428227942
EDP x Cost,edp,True,w/o Tensor Parallelism,mobilenet_v3_small_b1_seq1,cnn,2.8277814054349168e-08
EDP x Cost,edp,True,w/o Tensor Parallelism,mobilenet_v3_small_b8_seq1,cnn,1.6761658753700515e-06
EDP x Cost,edp,True,w/o Tensor Parallelism,replknet31b_b1_seq1,cnn,4.0966924941205564e-05
EDP x Cost,edp,True,w/o Tensor Parallelism,replknet31b_b8_seq1,cnn,0.0018822026293742672
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.042827019268372596
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,2.171712354634027
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_8b_decode_kv1024_b1_seq1,decode,3.011339051666872e-06
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_8b_decode_kv1024_b8_seq1,decode,0.00041299770418040254
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.8571903309884441
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,33.11861588963898
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.8101452278564444e-05
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_70b_decode_kv1024_b8_seq1,decode,0.0027483766747175707
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,0.0032949120105632305
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.22602017203007094
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,0.00015912889711021684
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,0.0018649257399288024
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.022726817248327084
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,1.9373499616551524
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,3.828444601457546e-05
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,0.02545504428227942
EDP x Cost,edp,True,w/o Layer Fusion,mobilenet_v3_small_b1_seq1,cnn,5.0450325396771395e-08
EDP x Cost,edp,True,w/o Layer Fusion,mobilenet_v3_small_b8_seq1,cnn,3.1150469118539403e-06
EDP x Cost,edp,True,w/o Layer Fusion,replknet31b_b1_seq1,cnn,4.205286258331961e-05
EDP x Cost,edp,True,w/o Layer Fusion,replknet31b_b8_seq1,cnn,0.0019528334581171627
